   6.26164961       1.45744205    
   6.57501125       2.10747910    
   3.50696206       7.84726524    
   4.65192509       9.43698025    
   2.08108187       1.38307095    
   3.56526494       5.81056595    
   7.45843601       6.03414249    
   7.15139103       8.88328457    
   8.68304920       6.43523407    
   2.90901423       2.40699291    
   3.80055189       6.46371365    
   1.34894669       4.40615892    
   5.52967787       8.52269173    
   8.28404713       5.96870327    
   6.81844711       6.97984171    
   3.26034021       8.95940685    
   7.42593527       4.04953432    
   5.36715984       7.24350262    
   2.76659966       7.53155327    
   6.68779182       1.50839508    
   4.13285494       1.23083591    
   6.79894543      0.552421212    
   4.53549623      0.271896124    
   8.90607071       4.35327339    
   8.94905472       3.01995158    
   1.74828768       6.41429996    
   2.96226072       7.15143585    
   8.08975506       7.22122097    
   7.14019966       4.04668856    
   7.46876049       7.06719780    
   1.73802078       2.95605659    
   2.98336387       3.59295177    
   7.49296236       2.46695638    
   4.41964197       3.24003267    
   4.44395065       6.95529652    
   8.24934864       7.90684748    
   7.52554607       5.79010868    
   5.62574816       5.23326445    
   5.61868429       8.23352814    
   5.18900967      0.953794122    
   5.16056156       2.20569420    
   6.39008427       9.31728649    
   4.29165459       8.65571785    
   6.38987827       4.01774454    
   4.48963928       3.37478352    
   4.09591675       9.91179943    
   8.56628513       4.76613235    
  0.699329376       6.19222641    
   5.52537012       3.00021458    
   6.77949333       6.54845428    
   8.34216118       3.00238252    
   3.65257382       2.79471350    
   4.23793364       9.89706612    
   2.10234118       7.35459042    
   5.99040461       5.39668322    
   6.68582249       6.12529516    
   3.30526543       5.33054543    
   5.11864233       1.56440079    
   4.50560284       9.29337740E-02
   8.17478561       3.38043451    
   8.47568703       7.32865381    
   6.12199497      0.665304065    
   5.98888206       6.78039980    
   4.10531616       1.39200449    
   5.58283377       5.97817373    
   5.49253368       5.12202358    
   3.10772610       1.10446036    
   8.86522388       7.95264244    
   6.93937111       6.44944572    
   2.31465864       8.85009670    
   2.52063704       3.41839743    
   1.90844357       4.57829714    
   8.12351131       3.57297134    
   5.49252224       6.81317234    
   7.53441048       4.99972391    
   8.05197144       7.55136395    
   5.95162201       8.84352493    
   8.58332348       6.03308201    
   2.52268434       4.76418114    
   1.32123351       2.75494099    
   8.50275040       6.91067219    
   4.82172203      0.959695578    
   3.72700644       8.86213684    
   2.30187654       4.64611721    
   2.42479992       7.27525282    
   5.55014896       9.37557220    
   5.25408268       9.62533092    
   6.96085835       7.10767031    
   3.59732866       8.32670403    
   6.48129225       5.92749405    
   5.36470509       5.20526409    
   5.89892912       3.93599558    
   6.62857533       4.48386145    
   5.67350388       7.68688154    
   7.57107687       4.76835537    
   2.77490020       8.19314766    
   9.00227070       3.47855854    
   8.45727730       6.53562450    
   8.05779076       3.68001652    
   1.22350454       2.07746458    
   5.15709639       5.89799690    
   7.94374371       1.41213238    
   8.46853256       2.68867970    
   2.44290352       5.95535803    
   8.16829681       3.10060215    
   1.74911380       6.39687157    
   4.05965567       7.38435268    
   8.98915672       6.15238905    
   5.41961432       1.67333424    
   8.41348648       3.48434496    
   7.91921997       1.10991716    
  0.709530711       3.30806017    
   7.14256287       1.78194046    
   2.80453730       8.62349129    
   2.17363071       3.49430442    
   1.18841231       4.99179935    
   7.42008162       1.59169495    
   2.25159883       8.54518223    
   5.74633598       7.19924927    
   4.82526779       4.66264296    
   7.31026745       1.86772466    
   6.37752819       5.79968071    
   5.24003983       2.34358835    
   2.99578142       2.73938417    
   7.25637388       3.29070139    
   7.31731844       3.81664228    
   4.75827217       2.03225136    
   6.80368710       4.67385292    
   5.39167786       6.48683596    
   4.64881372       3.00610828    
   9.17105865       6.39954662    
   7.70628834       4.56017971    
   5.81261110       2.15981364    
   6.25250340       1.10284567    
   3.18750572       4.28856611    
   3.94869447      0.946069956    
   6.22812223       5.60740280    
   7.57569504       2.57660818    
   1.40096247       8.45028973    
   7.91126299       1.71273589    
   3.90363264       4.91894484    
   4.81773901       9.26016617    
   3.23899388       1.71945989    
   7.38958788       4.28104210    
   5.95669842       7.73334599    
   6.14653349       8.29024220    
   7.01188564       3.40527582    
  0.539580584       3.21010113    
   6.14383698      0.411003828    
   8.46583271       2.27580547    
   4.58147478       3.08044863    
   7.53430271       8.76301861    
   7.75302839       1.13810718    
   5.12750912       9.57511044    
   3.14037204      0.888633132    
   6.05706024       1.06103599    
   6.80668831       6.37387323    
   6.96054459       3.49432993    
   3.26478481       3.78354192    
   5.86213303       6.35467005    
   2.47123837       4.04918909    
   9.30681992       3.13055158    
   6.23400974       1.12564564    
   3.06768298       2.26846218    
   6.55145597       4.03829288    
   6.73469925       1.89416826    
   7.46208620       5.39985371    
   4.19541073       9.45572472    
   5.36177397      0.393897891    
   3.23215532       5.34636974    
  0.494353175       5.12613106    
   8.47486305       3.54231834    
   3.71104836      0.809938908    
   4.59304380       5.50458384    
   4.41733360       2.59652901    
   2.25102234       7.63212204    
   2.00631142       1.06546164    
   5.49680996       2.57976174    
   7.89279413       6.28787804    
   8.66135311       7.77898216    
   7.97486067       8.76275158    
   2.77927208       5.68459034    
   6.88495064       7.23862934    
   2.10807133       1.22280240    
   1.49731278       4.00693178    
   4.37165022       3.06146979    
   5.37895679       6.92780304    
   3.11866570       6.69574165    
   3.92691612       5.93826485    
   6.90551376       5.26682281    
   6.36732149      0.360206366    
   6.91807747       5.88806105    
   7.05293226       3.98293853    
   8.18785191       2.04734373    
   2.10369229       8.26784992    
   4.42813969       9.05113697    
   2.75242615       1.91171885    
   7.07449436       1.16734028    
  0.776702762       7.47287989    
   1.34594679       7.29932976    
   6.22000027       3.59652758    
   8.48925304       5.18961191    
   3.15566111       3.48902893    
   1.85800552       5.90979767    
   2.22725439       8.43537045    
   3.56224418       8.61188793    
   6.23393059       5.16355944    
   4.12831545       4.62010288    
   3.97062302       2.48976469    
   4.27174330       6.73891306    
   6.20897532       9.23092270    
   2.88625193       6.79280519    
   8.80532074       2.37125683    
   4.99882412       7.14767981    
   6.02247143       9.62201405    
   4.58097649       8.17899990    
   2.84085798       5.04998159    
   3.85492682       1.09433949    
   3.88546896       9.50260353    
   7.93758154       8.70024395    
   9.19880486       3.89100122    
   2.18726206       7.99311924    
   1.98821485       8.18475628    
   2.35984206       6.27687979    
   5.33950520       5.41042423    
   1.80371106       7.85618877    
   7.10415936       4.12930727    
   3.41746998       1.39811695    
   9.43855572       3.31388998    
   1.63201869       7.19699812    
   7.14535952       7.27092266    
   3.86450768       1.56076312    
   4.90491152       6.69003391    
   8.78255177       5.43501377    
   7.99244785       6.86127853    
   7.94765759       5.02245474    
   1.91788733       5.24889469    
   4.36179924       9.28363323    
   4.84499550       8.19841003    
   6.31249189       6.37761402    
   7.01914597       1.52499557    
   4.11081219       2.15202761    
   6.95572758       6.80529690    
   9.34523678       7.20051098    
   6.00662422       1.29384935    
   7.52750635       7.01113987    
   5.84632349       1.17822051    
   3.18457794       8.14223385    
   6.34080839       6.40968800    
   6.64063406       8.00824547    
   8.59628582       1.58012629    
   5.30927086       1.04899585    
   8.28313923       8.17356777    
  0.570196509       4.21793556    
   6.79086447      0.586428642    
   5.86822224       4.41378117    
   7.78743267       3.03997636    
   7.97183561       5.27185726    
   2.82872009       4.34719038    
   5.91704273       2.56064463    
   4.09065342       1.00438833    
   7.87156963       6.09184551    
   5.57542801       2.71858263    
   8.53676128       1.53923869    
   1.44089937       6.50773430    
   3.92931509       5.02795267    
   4.19510937      0.196986198    
   1.59822285       6.97691631    
   9.67265987       4.65684795    
   1.48410797       3.13434243    
   1.34856045       4.57552052    
  0.879380107       3.85858536    
   8.17166615       2.02008247    
   4.36398411       5.27131605    
   9.31389236       3.73037148    
   4.46699667       8.73915863    
   2.78404665       2.09186673    
   5.64067268       7.13539219    
  0.948109031       7.02469778    
   6.77892208       8.34892368    
   5.44838619       2.08432078    
   2.03330040       3.82157564    
   6.79202032       1.82884872    
   7.96053505       1.37630880    
   8.49948978       6.47274923    
   5.45724583       8.26735878    
   4.67101765       1.49177969    
   4.76277781       5.16132784    
   5.05987453       1.38339221    
   5.80077600       4.00899124    
   5.76050091       9.48662758    
   1.32845342       4.58221483    
   4.32343674       1.48438513    
   3.91798496       3.74400258    
   3.45523548       8.69557190    
   5.72644329       1.32537067    
   4.08899117       7.09414196    
   4.28666544       6.87313366    
   9.06008148       6.52349520    
   1.77436352       1.99428022    
   3.69726944       5.20597744    
   9.04837132       3.98269129    
  0.808745623       7.71102524    
   3.92049432       9.39612675    
   3.44935894       1.43988073    
   6.19327450       7.75920391    
   8.66175842       7.55171490    
   3.69479227       9.15047836    
   5.62475204       5.54644966    
   2.62713242       7.26602602    
   4.73404503      0.966688991    
   7.01024294       7.04544544    
   1.88996792       2.04265594    
   7.91990805       7.73372555    
   8.66822052       8.29524708    
   5.43590832       1.27609551    
   8.86931896       6.52138329    
  0.650231242       4.63946581    
   3.49173188       9.54626179    
  0.514341593       5.07857513    
   6.61369133       6.93661737    
   7.91821957       3.14460468    
   7.30357885       6.85558558    
   3.70102930      0.269454122    
   5.38883781       6.30668449    
   4.61446095       8.40771580    
   2.58936167       4.89235640    
   1.49652421       5.31987619    
   1.55068517       1.44393444    
   6.62410831       3.89478922    
   8.18369102       4.49524498    
   7.51096296       5.77797174    
   4.61653042       2.61991072    
   4.26635504       7.88946581    
   7.08567047       8.43681908    
   2.13677049       6.76397610    
   8.02160454       6.04780722    
   1.14979386       4.71633148    
   7.39615345      0.888845921    
   2.81772804      0.644089580    
   5.46191454       7.86450768    
   3.83506489       2.93141127    
   6.23828602       3.48870564    
   6.86509657       2.60337782    
   8.90499306       3.45853448    
   8.78647423       5.30164242    
   7.45396376       1.59371078    
   4.51658010      0.823712349    
   7.76292992       7.11864090    
   6.26703072       3.91602325    
   1.47396207       4.25418806    
   6.17307711       8.33631516    
   2.72682667       8.86789417    
   3.71129227       7.15526772    
   4.38709927       7.77821636    
   1.83867037       3.85591269    
   3.96216202      0.199972987    
   2.58821845       8.94172478    
   5.34327888       6.32280159    
   4.67821074       9.46025944    
   5.79880905       2.55491495    
   8.64242744       6.66404963    
   3.81111574       8.53842163    
   6.10786963       7.72433329    
   6.44552612       5.06354809    
   5.06389523       6.38013744    
   6.77554798       6.63868237    
   6.11302280       7.95301723    
   5.83909750      0.458241105    
