   8.14302254       6.29591560    
   7.90672970       9.07835960    
   3.11185408       7.30848265    
   2.15268731       7.85775423    
   1.26992285       7.73544359    
   9.93463516       4.80622768    
   6.41965961       5.07527637    
   6.39319897       6.01678610    
   6.79955482       3.16118002    
   7.89230728       4.56791115    
  0.400293469       6.34581280    
  0.609853268       6.38531876    
   7.95651197       4.62980270    
  0.286656618       1.03448153    
   9.32958794       1.65086448    
   7.78918457      0.550038815    
   7.41372061       8.95792770    
   3.13610792       5.53728819    
   2.26845860       4.01706505    
   8.75405502       1.71424448    
   4.00962257       7.97917891    
   4.37068939E-02   4.63028336    
   6.31540489       5.68021727    
   1.49842024       3.54502916    
   3.82360888       3.95418358    
   9.27858925       3.50566626    
   4.77650166       1.68091714    
   2.67343879       8.49354553    
   8.29273224       9.71505070    
  0.204768181       5.53034067    
   7.13845253       1.99806988    
   8.92229652       4.57855606    
   9.34491920       2.98847556    
   4.52136803       1.50743186    
   8.54200268      0.623188019    
   3.37878466       5.23210049    
   1.52819097       3.44521475    
   4.51453161       6.65646029    
   3.77570438      0.434679389    
  0.730710626       7.36182785    
   1.14105642       2.94395638    
   4.94231033       9.72299099    
   1.52864814      0.886979699    
   7.58602905       2.87748528    
   4.43386650      0.933669806    
  0.332416296       8.19429970    
   2.25246191       4.21390486    
   7.44263554       9.21541405    
   5.38969278       7.16217136    
   2.93291569       2.46521997    
   6.29485703       9.21076870    
   3.35162830      0.733278394    
   7.00053930      0.365346074    
   9.67284012      0.452735424    
   4.12624359       5.06902313    
   8.33989239      0.523902774    
   2.60027647       4.70952940    
   8.14229870       3.57195425    
   9.13757086E-02   2.21016932    
   4.77165604       1.98687434    
   3.82470727       5.42712212    
   6.58024120       9.80395699    
   9.40847683       1.11660361    
   6.31413412       9.65389729    
   7.93921852      0.994377732    
   8.61203384       6.84108973    
  0.433031917       8.90519142    
   7.54099464       7.88982868    
   7.34521008       1.15660131    
   6.94686365       1.63914919    
   9.32392406       4.78379965    
   3.85603070       3.74233603    
   9.19545460       5.48357248    
   7.84590197       6.80214787    
   1.96166039       4.86124134    
  0.915046334       9.55764198    
  0.811156631       2.07923055    
   7.46785402       3.93472552    
   3.07763219       6.67317963    
   5.58814955       4.36542511    
   7.80063534       8.25110340    
   4.50315380       8.03651905    
   2.98449707       1.04643703    
   2.83873272       6.76464319    
   1.35225117       1.53753698    
  0.558566451       9.01086807    
   5.06421137       5.14087296    
   8.56304359       8.57625008    
   8.99835968       8.35935688    
  0.755124688       1.60655320    
   3.33222151       8.89270878    
   7.62680531       1.17778242    
   9.54639530       6.83780146    
   6.95524311       3.95028305    
  0.457643867       8.23721504    
   5.64805555      0.785574317    
   1.40894711       5.95949936    
   6.18168259       1.10093534    
   9.74570847       9.17875385    
   8.50776768       6.61473322    
